2022-02-08 21:04:42,976 INFO com.SprintTask5Application [restartedMain] Starting SprintTask5Application using Java 15.0.2 on DESKTOP-NGM996T with PID 15932 (C:\Users\mahes\git\repository\Task5\SprintTask5\bin\main started by mahes in C:\Users\mahes\git\repository\Task5\SprintTask5)
2022-02-08 21:04:52,862 WARN org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Cannot deserialize session attribute [SPRING_SECURITY_CONTEXT] for session [9A2AA7692FDBA7E9DF4091CBE3BC0303]
2022-02-08 21:04:53,413 INFO org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-02-08 21:04:53,611 INFO org.hibernate.Version [restartedMain] HHH000412: Hibernate ORM core version 5.6.4.Final
2022-02-08 21:04:54,217 INFO org.hibernate.annotations.common.Version [restartedMain] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-02-08 21:04:54,650 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-1 - Starting...
2022-02-08 21:04:55,338 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-1 - Start completed.
2022-02-08 21:04:55,473 INFO org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2022-02-08 21:04:57,545 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-02-08 21:04:57,580 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 21:04:57,816 WARN org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-02-08 21:05:01,205 INFO org.springframework.security.web.DefaultSecurityFilterChain [restartedMain] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3961d381, org.springframework.security.web.context.SecurityContextPersistenceFilter@205da357, org.springframework.security.web.header.HeaderWriterFilter@47d5ebf0, org.springframework.security.web.csrf.CsrfFilter@33140f33, org.springframework.security.web.authentication.logout.LogoutFilter@6dd3185c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4f776ba9, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@289458c7, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@5e11e723, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4143bc86, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@46c6b803, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b03c80b, org.springframework.security.web.session.SessionManagementFilter@5c5ae03f, org.springframework.security.web.access.ExceptionTranslationFilter@4dc7d71, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@368115f8]
2022-02-08 21:05:01,649 INFO org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-02-08 21:05:02,514 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Starting ProtocolHandler ["http-nio-8080"]
2022-02-08 21:05:02,610 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8080 (http) with context path ''
2022-02-08 21:05:03,744 INFO com.SprintTask5Application [restartedMain] Started SprintTask5Application in 22.089 seconds (JVM running for 29.057)
2022-02-08 21:05:18,574 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-02-08 21:05:18,575 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2022-02-08 21:05:18,580 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Completed initialization in 4 ms
2022-02-08 21:05:39,306 WARN org.apache.catalina.util.SessionIdGeneratorBase [http-nio-8080-exec-2] Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [150] milliseconds.
2022-02-08 21:11:57,099 INFO org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [RMI TCP Connection(2)-127.0.0.1] Application shutdown requested.
2022-02-08 21:11:57,278 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [RMI TCP Connection(2)-127.0.0.1] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 21:11:57,291 INFO com.zaxxer.hikari.HikariDataSource [RMI TCP Connection(2)-127.0.0.1] HikariPool-1 - Shutdown initiated...
2022-02-08 21:11:57,317 INFO com.zaxxer.hikari.HikariDataSource [RMI TCP Connection(2)-127.0.0.1] HikariPool-1 - Shutdown completed.
2022-02-08 21:36:38,587 INFO com.SprintTask5Application [restartedMain] Starting SprintTask5Application using Java 15.0.2 on DESKTOP-NGM996T with PID 6804 (C:\Users\mahes\git\repository\Task5\SprintTask5\bin\main started by mahes in C:\Users\mahes\git\repository\Task5\SprintTask5)
2022-02-08 21:36:38,596 INFO com.SprintTask5Application [restartedMain] No active profile set, falling back to default profiles: default
2022-02-08 21:36:38,790 INFO org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-02-08 21:36:38,791 INFO org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-02-08 21:36:43,559 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-02-08 21:36:44,219 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 632 ms. Found 2 JPA repository interfaces.
2022-02-08 21:36:46,572 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8080 (http)
2022-02-08 21:36:46,607 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Initializing ProtocolHandler ["http-nio-8080"]
2022-02-08 21:36:46,608 INFO org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-02-08 21:36:46,609 INFO org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.56]
2022-02-08 21:36:47,040 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-02-08 21:36:47,041 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 8248 ms
2022-02-08 21:36:47,259 WARN org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Cannot deserialize session attribute [SPRING_SECURITY_CONTEXT] for session [01A92EABB0AB3B9A1053966268183B60]
2022-02-08 21:36:47,818 INFO org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-02-08 21:36:48,011 INFO org.hibernate.Version [restartedMain] HHH000412: Hibernate ORM core version 5.6.4.Final
2022-02-08 21:36:48,586 INFO org.hibernate.annotations.common.Version [restartedMain] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-02-08 21:36:48,990 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-1 - Starting...
2022-02-08 21:36:49,711 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-1 - Start completed.
2022-02-08 21:36:49,842 INFO org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2022-02-08 21:36:52,037 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-02-08 21:36:52,067 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 21:36:52,239 WARN org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-02-08 21:36:54,814 INFO org.springframework.security.web.DefaultSecurityFilterChain [restartedMain] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6e9c53c3, org.springframework.security.web.context.SecurityContextPersistenceFilter@7b9cebd9, org.springframework.security.web.header.HeaderWriterFilter@8e2427, org.springframework.security.web.csrf.CsrfFilter@5bfbfc2b, org.springframework.security.web.authentication.logout.LogoutFilter@26abe8e8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@21d88760, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1fd435d1, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@717e4003, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5611b8c6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@ff83c07, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2c62af29, org.springframework.security.web.session.SessionManagementFilter@1a5d46fc, org.springframework.security.web.access.ExceptionTranslationFilter@1d944133, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5635cece]
2022-02-08 21:36:55,206 INFO org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-02-08 21:36:55,326 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [restartedMain] Adding welcome page template: index
2022-02-08 21:36:56,019 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Starting ProtocolHandler ["http-nio-8080"]
2022-02-08 21:36:56,117 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8080 (http) with context path ''
2022-02-08 21:36:57,345 INFO com.SprintTask5Application [restartedMain] Started SprintTask5Application in 19.964 seconds (JVM running for 24.737)
2022-02-08 21:37:10,392 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-02-08 21:37:10,393 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2022-02-08 21:37:10,399 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Completed initialization in 5 ms
2022-02-08 21:38:42,867 WARN org.apache.catalina.util.SessionIdGeneratorBase [http-nio-8080-exec-10] Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [201] milliseconds.
2022-02-08 22:04:57,021 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [Thread-4] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 22:04:57,033 INFO com.zaxxer.hikari.HikariDataSource [Thread-4] HikariPool-1 - Shutdown initiated...
2022-02-08 22:04:57,056 INFO com.zaxxer.hikari.HikariDataSource [Thread-4] HikariPool-1 - Shutdown completed.
2022-02-08 22:04:57,565 INFO com.SprintTask5Application [restartedMain] Starting SprintTask5Application using Java 15.0.2 on DESKTOP-NGM996T with PID 6804 (C:\Users\mahes\git\repository\Task5\SprintTask5\bin\main started by mahes in C:\Users\mahes\git\repository\Task5\SprintTask5)
2022-02-08 22:04:57,566 INFO com.SprintTask5Application [restartedMain] No active profile set, falling back to default profiles: default
2022-02-08 22:05:00,725 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-02-08 22:05:01,222 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 495 ms. Found 2 JPA repository interfaces.
2022-02-08 22:05:01,712 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8080 (http)
2022-02-08 22:05:01,715 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Initializing ProtocolHandler ["http-nio-8080"]
2022-02-08 22:05:01,717 INFO org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-02-08 22:05:01,718 INFO org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.56]
2022-02-08 22:05:01,882 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-02-08 22:05:01,882 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 4306 ms
2022-02-08 22:05:01,942 WARN org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Cannot deserialize session attribute [SPRING_SECURITY_CONTEXT] for session [E776B2580E4FF92451F47B53FE1CF2E1]
2022-02-08 22:05:02,151 INFO org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-02-08 22:05:02,175 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-2 - Starting...
2022-02-08 22:05:02,396 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-2 - Start completed.
2022-02-08 22:05:02,397 INFO org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2022-02-08 22:05:02,623 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-02-08 22:05:02,625 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 22:05:02,725 WARN org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-02-08 22:05:03,894 INFO org.springframework.security.web.DefaultSecurityFilterChain [restartedMain] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@242c5a47, org.springframework.security.web.context.SecurityContextPersistenceFilter@2f9f4509, org.springframework.security.web.header.HeaderWriterFilter@55478881, org.springframework.security.web.csrf.CsrfFilter@513415c5, org.springframework.security.web.authentication.logout.LogoutFilter@6426fe51, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@219f94fd, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@35a999a, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@4f4cb681, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@13743b08, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7a1eaa67, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5760afe3, org.springframework.security.web.session.SessionManagementFilter@5ef4e92f, org.springframework.security.web.access.ExceptionTranslationFilter@12b5cc4e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@32d54c3f]
2022-02-08 22:05:04,037 INFO org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-02-08 22:05:04,062 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [restartedMain] Adding welcome page template: index
2022-02-08 22:05:04,294 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Starting ProtocolHandler ["http-nio-8080"]
2022-02-08 22:05:04,320 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8080 (http) with context path ''
2022-02-08 22:05:04,941 INFO com.SprintTask5Application [restartedMain] Started SprintTask5Application in 7.61 seconds (JVM running for 1712.333)
2022-02-08 22:05:04,948 INFO org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] Condition evaluation unchanged
2022-02-08 22:05:16,627 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-02-08 22:05:16,632 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2022-02-08 22:05:16,647 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Completed initialization in 11 ms
2022-02-08 22:11:04,916 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [Thread-7] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 22:11:04,920 INFO com.zaxxer.hikari.HikariDataSource [Thread-7] HikariPool-2 - Shutdown initiated...
2022-02-08 22:11:04,940 INFO com.zaxxer.hikari.HikariDataSource [Thread-7] HikariPool-2 - Shutdown completed.
2022-02-08 22:11:05,436 INFO com.SprintTask5Application [restartedMain] Starting SprintTask5Application using Java 15.0.2 on DESKTOP-NGM996T with PID 6804 (C:\Users\mahes\git\repository\Task5\SprintTask5\bin\main started by mahes in C:\Users\mahes\git\repository\Task5\SprintTask5)
2022-02-08 22:11:05,439 INFO com.SprintTask5Application [restartedMain] No active profile set, falling back to default profiles: default
2022-02-08 22:11:10,662 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-02-08 22:11:11,150 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 486 ms. Found 2 JPA repository interfaces.
2022-02-08 22:11:11,569 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8080 (http)
2022-02-08 22:11:11,571 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Initializing ProtocolHandler ["http-nio-8080"]
2022-02-08 22:11:11,571 INFO org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-02-08 22:11:11,572 INFO org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.56]
2022-02-08 22:11:11,710 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-02-08 22:11:11,711 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 6256 ms
2022-02-08 22:11:11,773 WARN org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Cannot deserialize session attribute [SPRING_SECURITY_CONTEXT] for session [0C585932B33FB2307027511B5C0997C1]
2022-02-08 22:11:11,975 INFO org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-02-08 22:11:12,003 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-3 - Starting...
2022-02-08 22:11:12,215 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-3 - Start completed.
2022-02-08 22:11:12,216 INFO org.hibernate.dialect.Dialect [restartedMain] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2022-02-08 22:11:12,427 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [restartedMain] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-02-08 22:11:12,428 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 22:11:12,534 WARN org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-02-08 22:11:13,464 INFO org.springframework.security.web.DefaultSecurityFilterChain [restartedMain] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7383b74c, org.springframework.security.web.context.SecurityContextPersistenceFilter@4f669af9, org.springframework.security.web.header.HeaderWriterFilter@58f25d65, org.springframework.security.web.csrf.CsrfFilter@57f45a01, org.springframework.security.web.authentication.logout.LogoutFilter@79f5727b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@fbd2b5e, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@22273219, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@7bbf3ae7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6d99b424, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@27cac587, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2a0926f8, org.springframework.security.web.session.SessionManagementFilter@3a37ebec, org.springframework.security.web.access.ExceptionTranslationFilter@5b4f224b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6dc7941c]
2022-02-08 22:11:13,753 INFO org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer [restartedMain] LiveReload server is running on port 35729
2022-02-08 22:11:13,802 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [restartedMain] Adding welcome page template: index
2022-02-08 22:11:14,077 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Starting ProtocolHandler ["http-nio-8080"]
2022-02-08 22:11:14,103 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat started on port(s): 8080 (http) with context path ''
2022-02-08 22:11:15,327 INFO com.SprintTask5Application [restartedMain] Started SprintTask5Application in 10.061 seconds (JVM running for 2082.719)
2022-02-08 22:11:15,337 INFO org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener [restartedMain] Condition evaluation unchanged
2022-02-08 22:11:15,542 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-02-08 22:11:15,543 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2022-02-08 22:11:15,550 INFO org.springframework.web.servlet.DispatcherServlet [http-nio-8080-exec-1] Completed initialization in 7 ms
2022-02-08 22:16:24,380 INFO org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin [RMI TCP Connection(2)-127.0.0.1] Application shutdown requested.
2022-02-08 22:16:24,584 INFO org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean [RMI TCP Connection(2)-127.0.0.1] Closing JPA EntityManagerFactory for persistence unit 'default'
2022-02-08 22:16:24,590 INFO com.zaxxer.hikari.HikariDataSource [RMI TCP Connection(2)-127.0.0.1] HikariPool-3 - Shutdown initiated...
2022-02-08 22:16:24,619 INFO com.zaxxer.hikari.HikariDataSource [RMI TCP Connection(2)-127.0.0.1] HikariPool-3 - Shutdown completed.
2022-02-08 22:17:04,754 INFO com.SprintTask5Application [restartedMain] Starting SprintTask5Application using Java 15.0.2 on DESKTOP-NGM996T with PID 7912 (C:\Users\mahes\git\repository\Task5\SprintTask5\bin\main started by mahes in C:\Users\mahes\git\repository\Task5\SprintTask5)
2022-02-08 22:17:04,763 INFO com.SprintTask5Application [restartedMain] No active profile set, falling back to default profiles: default
2022-02-08 22:17:04,949 INFO org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-02-08 22:17:04,950 INFO org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-02-08 22:17:09,795 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-02-08 22:17:10,456 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 633 ms. Found 2 JPA repository interfaces.
2022-02-08 22:17:12,648 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8080 (http)
2022-02-08 22:17:12,680 INFO org.apache.coyote.http11.Http11NioProtocol [restartedMain] Initializing ProtocolHandler ["http-nio-8080"]
2022-02-08 22:17:12,683 INFO org.apache.catalina.core.StandardService [restartedMain] Starting service [Tomcat]
2022-02-08 22:17:12,683 INFO org.apache.catalina.core.StandardEngine [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.56]
2022-02-08 22:17:13,129 INFO org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Initializing Spring embedded WebApplicationContext
2022-02-08 22:17:13,130 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 8177 ms
2022-02-08 22:17:13,363 WARN org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [restartedMain] Cannot deserialize session attribute [SPRING_SECURITY_CONTEXT] for session [1FF53985EE50DCBDA7D9A1729841EAEE]
2022-02-08 22:17:13,926 INFO org.hibernate.jpa.internal.util.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2022-02-08 22:17:14,146 INFO org.hibernate.Version [restartedMain] HHH000412: Hibernate ORM core version 5.6.4.Final
2022-02-08 22:17:14,735 INFO org.hibernate.annotations.common.Version [restartedMain] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-02-08 22:17:15,144 INFO com.zaxxer.hikari.HikariDataSource [restartedMain] HikariPool-1 - Starting...
